Lotid,Exporter Clean,Initial Stock,Entry Date,Variety
24Q1613002,Quintay,1520,04/03/2025,Unknown Variety
24Q3514146,Quintay,3440,04/24/2025,Unknown Variety
24Q3514146,Quintay,80,04/24/2025,Unknown Variety
24Q5343659,Quintay,558,04/02/2025,Unknown Variety
24Q5343659,Quintay,108,04/02/2025,Unknown Variety
24Q5343659,Quintay,1404,04/02/2025,Unknown Variety
24Q5515115,Quintay,400,04/25/2025,Unknown Variety
24Q5515115,Quintay,1360,04/25/2025,Unknown Variety
24Q5582457,Quintay,1800,03/07/2025,Unknown Variety
24Q6081741,Quintay,1600,04/03/2025,Unknown Variety
24Q6081762,Quintay,1600,04/03/2025,Unknown Variety
24Q6085182,Quintay,1600,04/10/2025,Unknown Variety
24Q6085330,Quintay,1600,04/10/2025,Unknown Variety
24Q6114017,Quintay,1600,04/04/2025,Unknown Variety
24Q6320297,Quintay,640,04/03/2025,Unknown Variety
24Q6320297,Quintay,960,04/03/2025,Unknown Variety
24Q6320722,Quintay,1600,04/20/2025,Unknown Variety
24Q6320785,Quintay,2160,03/15/2025,Unknown Variety
24Q6366528,Quintay,560,04/04/2025,Unknown Variety
24Q6366528,Quintay,1040,04/04/2025,Unknown Variety
24Q6371885,Quintay,1554,04/04/2025,Unknown Variety
24Q6371885,Quintay,108,04/04/2025,Unknown Variety
24Q6371885,Quintay,288,04/04/2025,Unknown Variety
24Q6374082,Quintay,2016,03/08/2025,Unknown Variety
24Q6374713,Quintay,216,03/23/2025,Unknown Variety
24Q6374713,Quintay,1944,03/23/2025,Unknown Variety
24Q6597961,Quintay,432,04/02/2025,Unknown Variety
24Q6597961,Quintay,1728,04/02/2025,Unknown Variety
24Q6605178,Quintay,1600,03/19/2025,Unknown Variety
24Q6947313,Quintay,1600,03/19/2025,Unknown Variety
24Q6997572,Quintay,1600,03/19/2025,Unknown Variety
24Q8006245,Quintay,1600,03/19/2025,Unknown Variety
24Q8079792,Quintay,540,04/27/2025,Unknown Variety
24Q8079792,Quintay,1260,04/27/2025,Unknown Variety
24Q8972753,Quintay,160,04/20/2025,Unknown Variety
24Q8972753,Quintay,240,04/20/2025,Unknown Variety
24Q8972753,Quintay,1200,04/20/2025,Unknown Variety
24Q9026900,Quintay,1710,04/27/2025,Unknown Variety
24Q9026900,Quintay,90,04/27/2025,Unknown Variety
24Q9027966,Quintay,180,04/27/2025,Unknown Variety
24Q9027966,Quintay,1620,04/27/2025,Unknown Variety
24Q9030876,Quintay,1440,04/27/2025,Unknown Variety
24Q9030876,Quintay,360,04/27/2025,Unknown Variety
24Q9031358,Quintay,1600,03/30/2025,Unknown Variety
24Q9083950,Quintay,400,04/27/2025,Unknown Variety
24Q9083950,Quintay,805,04/27/2025,Unknown Variety
24Q9083950,Quintay,480,04/27/2025,Unknown Variety
24Q9118800,Quintay,1600,04/04/2025,Unknown Variety
24Q9129277,Quintay,1600,03/22/2025,Unknown Variety
24Q9179179,Quintay,1350,04/27/2025,Unknown Variety
24Q9179179,Quintay,450,04/27/2025,Unknown Variety
24Q9180632,Quintay,2160,03/15/2025,Unknown Variety
24Q9187770,Quintay,1700,04/04/2025,Unknown Variety
24Q9228335,Quintay,1600,04/07/2025,Unknown Variety
24Q9306082,Quintay,2280,04/10/2025,Unknown Variety
24Q9307877,Quintay,1600,04/20/2025,Unknown Variety
24Q9330237,Quintay,1600,03/23/2025,Unknown Variety
24Q9333030,Quintay,1140,04/10/2025,Unknown Variety
24Q9333030,Quintay,960,04/10/2025,Unknown Variety
24Q9338840,Quintay,1600,03/23/2025,Unknown Variety
24Q9463436,Quintay,1600,04/07/2025,Unknown Variety
24Q9507534,Quintay,640,04/04/2025,Unknown Variety
24Q9507534,Quintay,960,04/04/2025,Unknown Variety
24Q9611972,Quintay,1800,04/05/2025,Unknown Variety
24Q9612120,Quintay,1800,04/06/2025,Unknown Variety
24Q9620547,Quintay,1600,03/22/2025,Unknown Variety
24Q9623103,Quintay,1800,04/06/2025,Unknown Variety
24Q9625261,Quintay,1800,04/06/2025,Unknown Variety
24Q9625277,Quintay,1800,04/06/2025,Unknown Variety
24Q9627259,Quintay,1800,04/06/2025,Unknown Variety
24Q9627428,Quintay,1800,03/15/2025,Unknown Variety
24Q9656630,Quintay,1800,03/07/2025,Unknown Variety
24Q9657507,Quintay,1600,04/20/2025,Unknown Variety
24Q9678066,Quintay,1800,04/10/2025,Unknown Variety
24Q9684135,Quintay,1600,03/22/2025,Unknown Variety
24Q9693228,Quintay,1600,04/04/2025,Unknown Variety
24Q9694679,Quintay,2160,03/15/2025,Unknown Variety
24Q9696440,Quintay,1800,04/10/2025,Unknown Variety
24Q9720700,Quintay,2160,03/15/2025,Unknown Variety
24Q9720905,Quintay,720,04/10/2025,Unknown Variety
24Q9720905,Quintay,900,04/10/2025,Unknown Variety
24Q9720905,Quintay,160,04/10/2025,Unknown Variety
24Q9725066,Quintay,1800,04/27/2025,Unknown Variety
24Q9740054,Quintay,1530,04/10/2025,Unknown Variety
24Q9740054,Quintay,90,04/10/2025,Unknown Variety
24Q9740054,Quintay,160,04/10/2025,Unknown Variety
24Q9740374,Quintay,180,04/27/2025,Unknown Variety
24Q9740374,Quintay,1620,04/27/2025,Unknown Variety
24Q9740510,Quintay,1600,04/04/2025,Unknown Variety
24Q9800236,Quintay,1600,04/04/2025,Unknown Variety
24Q9870283,Quintay,665,04/04/2025,Unknown Variety
24Q9870283,Quintay,1104,04/04/2025,Unknown Variety
24Q9882321,Quintay,990,04/27/2025,Unknown Variety
24Q9882321,Quintay,810,04/27/2025,Unknown Variety
24Q9883230,Quintay,810,04/27/2025,Unknown Variety
24Q9883230,Quintay,990,04/27/2025,Unknown Variety
24Q9883502,Quintay,90,04/27/2025,Unknown Variety
24Q9883502,Quintay,1620,04/27/2025,Unknown Variety
24Q9883502,Quintay,90,04/27/2025,Unknown Variety
24Q9911438,Quintay,1600,04/04/2025,Unknown Variety
24A5471525,Unknown Exporter,1600,01/18/2025,SWEET GLOBE
24A5472516,Unknown Exporter,960,03/31/2025,JACK SALUTE
24A5472516,Unknown Exporter,640,03/31/2025,JACK SALUTE
24A5769620,Unknown Exporter,1520,01/18/2025,SWEET GLOBE
24A5769620,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A5770560,Unknown Exporter,1360,01/18/2025,ALLISON
24A5770560,Unknown Exporter,240,01/18/2025,ALLISON
24A5782529,Unknown Exporter,720,03/04/2025,TIMCO
24A5782529,Unknown Exporter,880,03/04/2025,TIMCO
24A6118654,Unknown Exporter,1440,01/21/2025,ALLISON
24A6118654,Unknown Exporter,160,01/21/2025,ALLISON
24A6130775,Unknown Exporter,1360,01/18/2025,ALLISON
24A6130775,Unknown Exporter,240,01/18/2025,ALLISON
24A6559846,Unknown Exporter,1600,01/18/2025,SWEET GLOBE
24A8064273,Unknown Exporter,1280,01/18/2025,SWEET GLOBE
24A8064273,Unknown Exporter,320,01/18/2025,SWEET GLOBE
24A8128336,Unknown Exporter,1200,01/18/2025,ALLISON
24A8128336,Unknown Exporter,400,01/18/2025,ALLISON
24A8184556,Unknown Exporter,1440,01/18/2025,SWEET GLOBE
24A8184556,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A8184556,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A8229613,Unknown Exporter,1440,01/18/2025,SWEET GLOBE
24A8229613,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A8229613,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A8785802,Unknown Exporter,1280,01/18/2025,SWEET GLOBE
24A8785802,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A8785802,Unknown Exporter,240,01/18/2025,SWEET GLOBE
24A9028204,Unknown Exporter,1280,01/18/2025,ALLISON
24A9028204,Unknown Exporter,160,01/18/2025,ALLISON
24A9028204,Unknown Exporter,160,01/18/2025,ALLISON
24A9035905,Unknown Exporter,1520,01/18/2025,CANDY SNAP
24A9035905,Unknown Exporter,80,01/18/2025,CANDY SNAP
24A9045351,Unknown Exporter,1520,01/18/2025,SWEET GLOBE
24A9045351,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9074060,Unknown Exporter,1440,01/18/2025,SWEET GLOBE
24A9074060,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9074060,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9115832,Unknown Exporter,1040,01/18/2025,ALLISON
24A9115832,Unknown Exporter,560,01/18/2025,ALLISON
24A9117460,Unknown Exporter,960,01/18/2025,IVORY
24A9117460,Unknown Exporter,640,01/18/2025,IVORY
24A9120320,Unknown Exporter,1120,01/18/2025,IVORY
24A9120320,Unknown Exporter,480,01/18/2025,IVORY
24A9162603,Unknown Exporter,1440,01/21/2025,CANDY SNAP
24A9162603,Unknown Exporter,160,01/21/2025,CANDY SNAP
24A9179728,Unknown Exporter,1440,01/18/2025,ALLISON
24A9179728,Unknown Exporter,160,01/18/2025,ALLISON
24A9182402,Unknown Exporter,1440,01/18/2025,ALLISON
24A9182402,Unknown Exporter,160,01/18/2025,ALLISON
24A9185783,Unknown Exporter,1520,01/18/2025,SWEET GLOBE
24A9185783,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9231999,Unknown Exporter,1200,01/21/2025,ALLISON
24A9231999,Unknown Exporter,400,01/21/2025,ALLISON
24A9241830,Unknown Exporter,1440,01/18/2025,SWEET GLOBE
24A9241830,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9241830,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9314793,Unknown Exporter,1440,01/18/2025,IVORY
24A9314793,Unknown Exporter,80,01/18/2025,IVORY
24A9314793,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9329664,Unknown Exporter,1280,01/18/2025,SWEET GLOBE
24A9329664,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9329664,Unknown Exporter,240,01/18/2025,SWEET GLOBE
24A9394206,Unknown Exporter,80,01/18/2025,IVORY
24A9394206,Unknown Exporter,1280,01/18/2025,SWEET GLOBE
24A9394206,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9394206,Unknown Exporter,160,01/18/2025,SWEET GLOBE
24A9436294,Unknown Exporter,1360,03/04/2025,IVORY
24A9436294,Unknown Exporter,240,03/04/2025,IVORY
24A9467829,Unknown Exporter,1200,01/18/2025,IVORY
24A9467829,Unknown Exporter,240,01/18/2025,IVORY
24A9467829,Unknown Exporter,160,01/18/2025,IVORY
24A9542882,Unknown Exporter,1360,01/18/2025,ALLISON
24A9542882,Unknown Exporter,240,01/18/2025,ALLISON
24A9558209,Unknown Exporter,1440,01/18/2025,SWEET GLOBE
24A9558209,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9558209,Unknown Exporter,80,01/18/2025,SWEET GLOBE
24A9563000,Unknown Exporter,1120,01/18/2025,IVORY
24A9563000,Unknown Exporter,160,01/18/2025,IVORY
24A9563000,Unknown Exporter,320,01/18/2025,IVORY
24A9593553,Unknown Exporter,1440,01/18/2025,SWEET GLOBE
24A9593553,Unknown Exporter,160,01/18/2025,SWEET GLOBE
24A9707545,Unknown Exporter,1440,01/18/2025,ALLISON
24A9707545,Unknown Exporter,160,01/18/2025,ALLISON
24A9728202,Unknown Exporter,1360,01/21/2025,ALLISON
24A9728202,Unknown Exporter,240,01/21/2025,ALLISON
24A9820170,Unknown Exporter,1200,01/18/2025,CANDY SNAP
24A9820170,Unknown Exporter,400,01/18/2025,CANDY SNAP
24A9884658,Unknown Exporter,1280,01/18/2025,IVORY
24A9884658,Unknown Exporter,320,01/18/2025,IVORY
24A9891773,Unknown Exporter,1440,01/18/2025,ALLISON
24A9891773,Unknown Exporter,160,01/18/2025,ALLISON
24A9946858,Unknown Exporter,1120,01/21/2025,ALLISON
24A9946858,Unknown Exporter,480,01/21/2025,ALLISON
25E22252,VIDEXPORT,1760,05/13/2025,EARLY SWEET
25E22252,VIDEXPORT,400,05/13/2025,EARLY SWEET
25E22254,VIDEXPORT,1440,05/13/2025,EARLY SWEET
