Exporter Clean,Lotid,Entry Date,Initial Stock,Sale Date,Sale Quantity,Variety,Retailer Name,Sales Amount,Packaging Style,Current Inventory,Weighted Days In Inventory
VIDEXPORT,24E14278,,,06/21/2024,170.0,SUGAR DROP,"INDIANAPOLIS FRUIT COMPANY, INC",2541.5,Bag,-10.0,6.0
VIDEXPORT,24E14278,,,06/24/2024,710.0,PASSION FIRE,KROGER,16294.5,Bag,-10.0,6.0
VIDEXPORT,24E14278,,,06/25/2024,560.0,SUGAR DROP,COSTCO WHOLESALE,11233.6,Clam,-10.0,6.0
VIDEXPORT,24E14278,,,06/27/2024,85.0,PASSION FIRE,"DIERBERGS MARKETS, INC.",1610.75,Bag,-10.0,6.0
VIDEXPORT,24E14278,,,07/16/2024,90.0,PASSION FIRE,NO DECAY PRODUCE LLC,90.0,Bag,-10.0,6.0
VIDEXPORT,24E14279,06/18/2024,1800.0,,,EARLY SWEET,,,Unknown,0.0,11.0
VIDEXPORT,24E14279,,,06/24/2024,270.0,EARLY SWEET,MONROE & SONS PRODUCE DIST.,3969.0,Bag,0.0,11.0
VIDEXPORT,24E14279,,,06/28/2024,180.0,EARLY SWEET,MONROE & SONS PRODUCE DIST.,2520.0,Bag,0.0,11.0
VIDEXPORT,24E14279,,,06/28/2024,720.0,EARLY SWEET,MONROE & SONS PRODUCE DIST.,8640.0,Bag,0.0,11.0
VIDEXPORT,24E14279,,,06/28/2024,360.0,EARLY SWEET,MONROE & SONS PRODUCE DIST.,4500.0,Bag,0.0,11.0
VIDEXPORT,24E14279,,,07/10/2024,270.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,715.5,Bag,0.0,11.0
VIDEXPORT,24E14280,06/18/2024,1075.0,,,EARLY SWEET,,,Unknown,0.0,14.0
VIDEXPORT,24E14280,06/18/2024,630.0,,,EARLY SWEET,,,Unknown,0.0,14.0
VIDEXPORT,24E14280,06/18/2024,90.0,,,HONEY POP,,,Unknown,0.0,14.0
VIDEXPORT,24E14280,,,06/18/2024,630.0,EARLY SWEET,OTP - WAL-MART,11938.5,Bag,0.0,14.0
VIDEXPORT,24E14280,,,06/22/2024,90.0,EARLY SWEET,LOBLAW COMPANIES LTD.,1165.5,Bag,0.0,14.0
VIDEXPORT,24E14280,,,07/12/2024,900.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,-1125.0,Bag,0.0,14.0
VIDEXPORT,24E14280,,,07/15/2024,90.0,HONEY POP,PRIMO GROWERS & DISTRIBUTORS,238.5,Bag,0.0,14.0
VIDEXPORT,24E14280,,,07/17/2024,85.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,225.25,Bag,0.0,14.0
VIDEXPORT,24E14281,06/18/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,9.0
VIDEXPORT,24E14281,,,06/26/2024,1980.0,EARLY SWEET,CUSTOM PRODUCE SALES,27720.0,Bag,0.0,9.0
VIDEXPORT,24E14281,,,07/15/2024,180.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,477.0,Bag,0.0,9.0
VIDEXPORT,24E14282,06/18/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,18.0
VIDEXPORT,24E14282,,,06/29/2024,810.0,EARLY SWEET,"SPRING VALLEY PRODUCE, INC",11907.0,Bag,0.0,18.0
VIDEXPORT,24E14282,,,06/29/2024,270.0,EARLY SWEET,"VINERIPE, INC.",2700.0,Bag,0.0,18.0
VIDEXPORT,24E14282,,,07/02/2024,90.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,1674.0,Bag,0.0,18.0
VIDEXPORT,24E14282,,,07/15/2024,990.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,2623.5,Bag,0.0,18.0
VIDEXPORT,24E14283,06/18/2024,1920.0,,,SUGAR DROP,,,Unknown,0.0,1.0
VIDEXPORT,24E14283,,,06/18/2024,1200.0,SUGAR DROP,COSTCO WHOLESALE,21817.5,Clam,0.0,1.0
VIDEXPORT,24E14283,,,06/21/2024,720.0,SUGAR DROP,COSTCO WHOLESALE,15084.0,Clam,0.0,1.0
VIDEXPORT,24E14284,06/18/2024,2340.0,,,EARLY SWEET,,,Unknown,0.0,7.0
VIDEXPORT,24E14284,,,06/25/2024,1080.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,17280.0,Bag,0.0,7.0
VIDEXPORT,24E14284,,,06/25/2024,1260.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,20160.0,Bag,0.0,7.0
VIDEXPORT,24E14285,06/19/2024,1710.0,,,EARLY SWEET,,,Unknown,0.0,29.0
VIDEXPORT,24E14285,,,06/26/2024,270.0,EARLY SWEET,"JSTAR PRODUCE, LLC.",1620.0,Bag,0.0,29.0
VIDEXPORT,24E14285,,,07/23/2024,1440.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,2880.0,Bag,0.0,29.0
VIDEXPORT,24E14286,06/19/2024,2155.0,,,EARLY SWEET,,,Unknown,18.0,7.0
VIDEXPORT,24E14286,,,06/21/2024,990.0,EARLY SWEET,LOBLAW COMPANIES LTD.,12820.5,Bag,18.0,7.0
VIDEXPORT,24E14286,,,06/24/2024,450.0,EARLY SWEET,LOBLAW COMPANIES LTD.,5827.5,Bag,18.0,7.0
VIDEXPORT,24E14286,,,06/24/2024,180.0,EARLY SWEET,LOBLAW COMPANIES LTD.,2331.0,Bag,18.0,7.0
VIDEXPORT,24E14286,,,06/24/2024,90.0,EARLY SWEET,LOBLAW COMPANIES LTD.,1165.5,Bag,18.0,7.0
VIDEXPORT,24E14286,,,07/11/2024,300.0,EARLY SWEET,GAMBLE'S ONTARIO PRODUCE INC.,7485.0,Clam,18.0,7.0
VIDEXPORT,24E14286,,,07/12/2024,85.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,-106.25,Bag,18.0,7.0
VIDEXPORT,24E14286,,,07/17/2024,42.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,111.3,Bag,18.0,7.0
VIDEXPORT,24E14287,06/17/2024,2340.0,,,SUGAR DROP,,,Unknown,0.0,17.0
VIDEXPORT,24E14287,,,06/29/2024,900.0,SUGAR DROP,"MURGUIA FRUIT COMPANY, INC.",12690.0,Bag,0.0,17.0
VIDEXPORT,24E14287,,,06/29/2024,900.0,SUGAR DROP,"MURGUIA FRUIT COMPANY, INC.",12690.0,Bag,0.0,17.0
VIDEXPORT,24E14287,,,07/23/2024,540.0,SUGAR DROP,PRIMO GROWERS & DISTRIBUTORS,621.0,Bag,0.0,17.0
VIDEXPORT,24E14288,06/18/2024,1800.0,,,SUGAR DROP,,,Unknown,0.0,5.0
VIDEXPORT,24E14288,,,06/21/2024,375.0,SUGAR DROP,KROGER,8606.25,Bag,0.0,5.0
VIDEXPORT,24E14288,,,06/22/2024,750.0,SUGAR DROP,KROGER,17212.5,Bag,0.0,5.0
VIDEXPORT,24E14288,,,06/25/2024,150.0,SUGAR DROP,KROGER,3442.5,Bag,0.0,5.0
VIDEXPORT,24E14288,,,06/26/2024,525.0,SUGAR DROP,KROGER,12048.75,Bag,0.0,5.0
VIDEXPORT,24E14289,06/18/2024,2250.0,,,EARLY SWEET,,,Unknown,240.0,7.0
VIDEXPORT,24E14289,,,06/24/2024,300.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,7080.0,Clam,240.0,7.0
VIDEXPORT,24E14289,,,06/26/2024,1710.0,EARLY SWEET,"JSTAR PRODUCE, LLC.",10260.0,Bag,240.0,7.0
VIDEXPORT,24E14291,06/18/2024,2000.0,,,SUGAR DROP,,,Unknown,0.0,4.0
VIDEXPORT,24E14291,,,06/22/2024,1520.0,SUGAR DROP,COSTCO WHOLESALE,30776.2,Clam,0.0,4.0
VIDEXPORT,24E14291,,,06/25/2024,480.0,SUGAR DROP,COSTCO WHOLESALE,9628.8,Clam,0.0,4.0
VIDEXPORT,24E14292,06/18/2024,2040.0,,,PASSION FIRE,,,Unknown,0.0,9.0
VIDEXPORT,24E14292,,,06/27/2024,1530.0,PASSION FIRE,KROGER,35113.5,Bag,0.0,9.0
VIDEXPORT,24E14292,,,06/27/2024,510.0,PASSION FIRE,"DIERBERGS MARKETS, INC.",9664.5,Bag,0.0,9.0
VIDEXPORT,24E14293,06/17/2024,2340.0,,,SUGAR DROP,,,Unknown,0.0,35.0
VIDEXPORT,24E14293,,,07/18/2024,1080.0,SUGAR DROP,C.H. ROBINSON - EDEN PRAIRIE,2160.0,Bag,0.0,35.0
VIDEXPORT,24E14293,,,07/23/2024,540.0,SUGAR DROP,PRIMO GROWERS & DISTRIBUTORS,621.0,Bag,0.0,35.0
VIDEXPORT,24E14293,,,07/29/2024,307.0,SUGAR DROP,JACOB'S VILLAGE FARM CORP,-1169.53,Bag,0.0,35.0
VIDEXPORT,24E14293,,,07/30/2024,413.0,SUGAR DROP,"MAYFLOWER PACKING & COLD STORAGE, INC.",86.13,Bag,0.0,35.0
VIDEXPORT,24E14294,06/18/2024,630.0,,,SUGAR DROP,,,Unknown,0.0,3.0
VIDEXPORT,24E14294,06/18/2024,1575.0,,,SUGAR DROP,,,Unknown,0.0,3.0
VIDEXPORT,24E14294,,,06/20/2024,630.0,SUGAR DROP,KROGER,11308.5,Bag,0.0,3.0
VIDEXPORT,24E14294,,,06/21/2024,450.0,SUGAR DROP,KROGER,8077.5,Bag,0.0,3.0
VIDEXPORT,24E14294,,,06/21/2024,375.0,SUGAR DROP,KROGER,8606.25,Bag,0.0,3.0
VIDEXPORT,24E14294,,,06/22/2024,450.0,SUGAR DROP,KROGER,10327.5,Bag,0.0,3.0
VIDEXPORT,24E14294,,,06/22/2024,300.0,SUGAR DROP,KROGER,6885.0,Bag,0.0,3.0
VIDEXPORT,24E14295,06/18/2024,2340.0,,,EARLY SWEET,,,Unknown,0.0,3.0
VIDEXPORT,24E14295,,,06/19/2024,180.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,2988.0,Bag,0.0,3.0
VIDEXPORT,24E14295,,,06/21/2024,1890.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,35154.0,Bag,0.0,3.0
VIDEXPORT,24E14295,,,06/24/2024,270.0,EARLY SWEET,C.H. ROBINSON - EDEN PRAIRIE,4482.0,Bag,0.0,3.0
VIDEXPORT,24E14296,06/17/2024,2520.0,,,PASSION FIRE,,,Unknown,0.0,5.0
VIDEXPORT,24E14296,,,06/22/2024,630.0,PASSION FIRE,OTP - WAL-MART,10867.5,Bag,0.0,5.0
VIDEXPORT,24E14296,,,06/22/2024,810.0,PASSION FIRE,OTP - WAL-MART,13972.5,Bag,0.0,5.0
VIDEXPORT,24E14296,,,06/22/2024,720.0,PASSION FIRE,OTP - WAL-MART,12420.0,Bag,0.0,5.0
VIDEXPORT,24E14296,,,06/25/2024,270.0,PASSION FIRE,GAMBLE'S ONTARIO PRODUCE INC.,4576.5,Bag,0.0,5.0
VIDEXPORT,24E14296,,,07/10/2024,90.0,PASSION FIRE,"RICHARD COTTRELL MARKETING, INC.",293.96,Bag,0.0,5.0
VIDEXPORT,24E14297,06/18/2024,450.0,,,PASSION FIRE,,,Unknown,0.0,10.0
VIDEXPORT,24E14297,06/18/2024,1275.0,,,SUGAR DROP,,,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,06/24/2024,450.0,PASSION FIRE,KROGER,10327.5,Bag,0.0,10.0
VIDEXPORT,24E14297,,,06/25/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,06/27/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,06/28/2024,150.0,SUGAR DROP,KROGER,3892.5,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,06/28/2024,150.0,SUGAR DROP,KROGER,3892.5,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,06/29/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/01/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/01/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/01/2024,150.0,SUGAR DROP,KROGER,3892.5,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/02/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/02/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/02/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/03/2024,150.0,SUGAR DROP,KROGER,3892.5,Unknown,0.0,10.0
VIDEXPORT,24E14297,,,07/05/2024,75.0,SUGAR DROP,KROGER,1946.25,Unknown,0.0,10.0
VIDEXPORT,24E14298,06/17/2024,270.0,,,SUGAR DROP,,,Unknown,0.0,16.0
VIDEXPORT,24E14298,06/17/2024,1350.0,,,SUGAR DROP,,,Unknown,0.0,16.0
VIDEXPORT,24E14298,,,06/29/2024,270.0,SUGAR DROP,"C & J BROTHERS, iNC.",1080.0,Bag,0.0,16.0
VIDEXPORT,24E14298,,,06/29/2024,990.0,SUGAR DROP,"C & J BROTHERS, iNC.",4950.0,Bag,0.0,16.0
VIDEXPORT,24E14298,,,07/04/2024,90.0,SUGAR DROP,OK PRODUCE,1165.5,Bag,0.0,16.0
VIDEXPORT,24E14298,,,07/23/2024,180.0,SUGAR DROP,PRIMO GROWERS & DISTRIBUTORS,207.0,Bag,0.0,16.0
VIDEXPORT,24E14298,,,07/30/2024,90.0,SUGAR DROP,"MAYFLOWER PACKING & COLD STORAGE, INC.",18.77,Bag,0.0,16.0
VIDEXPORT,24E14300,06/18/2024,445.0,,,EARLY SWEET,,,Unknown,126.0,5.0
VIDEXPORT,24E14300,06/18/2024,360.0,,,EARLY SWEET,,,Unknown,126.0,5.0
VIDEXPORT,24E14300,06/18/2024,300.0,,,EARLY SWEET,,,Unknown,126.0,5.0
VIDEXPORT,24E14300,06/18/2024,510.0,,,SUGAR DROP,,,Unknown,126.0,5.0
VIDEXPORT,24E14300,,,06/20/2024,180.0,EARLY SWEET,CUSTOM PRODUCE SALES,2880.0,Bag,126.0,5.0
VIDEXPORT,24E14300,,,06/21/2024,300.0,EARLY SWEET,KROGER,7785.0,Unknown,126.0,5.0
VIDEXPORT,24E14300,,,06/22/2024,445.0,EARLY SWEET,LOBLAW COMPANIES LTD.,5762.75,Bag,126.0,5.0
VIDEXPORT,24E14300,,,06/22/2024,255.0,SUGAR DROP,ASSOCIATED WHOLESALE GROCERS,4067.25,Bag,126.0,5.0
VIDEXPORT,24E14300,,,06/22/2024,170.0,SUGAR DROP,ASSOCIATED WHOLESALE GROCERS,3221.5,Bag,126.0,5.0
VIDEXPORT,24E14300,,,07/02/2024,85.0,SUGAR DROP,D.L.J. PRODUCE,1530.0,Bag,126.0,5.0
VIDEXPORT,24E14300,,,07/17/2024,54.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,143.1,Bag,126.0,5.0
VIDEXPORT,24E14302,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,-92.0,14.0
VIDEXPORT,24E14302,,,06/28/2024,90.0,EARLY SWEET,C & S WHOLESALE,1530.0,Bag,-92.0,14.0
VIDEXPORT,24E14302,,,06/28/2024,180.0,EARLY SWEET,C & S WHOLESALE,3060.0,Bag,-92.0,14.0
VIDEXPORT,24E14302,,,06/28/2024,90.0,EARLY SWEET,"MURGUIA FRUIT COMPANY, INC.",1449.0,Bag,-92.0,14.0
VIDEXPORT,24E14302,,,07/02/2024,810.0,EARLY SWEET,SAFEWAY INC.,14449.95,Bag,-92.0,14.0
VIDEXPORT,24E14302,,,07/02/2024,225.0,EARLY SWEET,GAMBLE'S ONTARIO PRODUCE INC.,5613.75,Clam,-92.0,14.0
VIDEXPORT,24E14302,,,07/05/2024,360.0,EARLY SWEET,THURSTON MARKETING CO.,5976.0,Bag,-92.0,14.0
VIDEXPORT,24E14302,,,07/09/2024,270.0,EARLY SWEET,"MURGUIA FRUIT COMPANY, INC.",3807.0,Bag,-92.0,14.0
VIDEXPORT,24E14302,,,07/17/2024,227.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,601.55,Bag,-92.0,14.0
VIDEXPORT,24E14303,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,11.0
VIDEXPORT,24E14303,,,07/01/2024,1170.0,EARLY SWEET,"VINERIPE, INC.",17199.0,Bag,0.0,11.0
VIDEXPORT,24E14303,,,07/03/2024,990.0,EARLY SWEET,THURSTON MARKETING CO.,16434.0,Bag,0.0,11.0
VIDEXPORT,24E14304,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,12.0
VIDEXPORT,24E14304,,,07/02/2024,1170.0,EARLY SWEET,THURSTON MARKETING CO.,19422.0,Bag,0.0,12.0
VIDEXPORT,24E14304,,,07/03/2024,990.0,EARLY SWEET,THURSTON MARKETING CO.,16434.0,Bag,0.0,12.0
VIDEXPORT,24E14305,06/19/2024,1530.0,,,PASSION FIRE,,,Unknown,0.0,10.0
VIDEXPORT,24E14305,06/19/2024,175.0,,,SUGAR DROP,,,Unknown,0.0,10.0
VIDEXPORT,24E14305,06/19/2024,350.0,,,SUGAR DROP,,,Unknown,0.0,10.0
VIDEXPORT,24E14305,,,06/21/2024,85.0,PASSION FIRE,D.L.J. PRODUCE,1674.5,Bag,0.0,10.0
VIDEXPORT,24E14305,,,06/21/2024,175.0,SUGAR DROP,LOBLAW COMPANIES LTD.,2266.25,Bag,0.0,10.0
VIDEXPORT,24E14305,,,06/28/2024,1105.0,PASSION FIRE,D.L.J. PRODUCE,21768.5,Bag,0.0,10.0
VIDEXPORT,24E14305,,,06/28/2024,340.0,PASSION FIRE,D.L.J. PRODUCE,6460.0,Bag,0.0,10.0
VIDEXPORT,24E14305,,,07/12/2024,350.0,SUGAR DROP,C.H. ROBINSON - EDEN PRAIRIE,175.0,Bag,0.0,10.0
VIDEXPORT,24E14306,06/20/2024,1800.0,,,EARLY SWEET,,,Unknown,0.0,11.0
VIDEXPORT,24E14306,,,07/01/2024,1170.0,EARLY SWEET,THURSTON MARKETING CO.,19422.0,Bag,0.0,11.0
VIDEXPORT,24E14306,,,07/02/2024,270.0,EARLY SWEET,THURSTON MARKETING CO.,4482.0,Bag,0.0,11.0
VIDEXPORT,24E14306,,,07/04/2024,360.0,EARLY SWEET,"JSTAR PRODUCE, LLC.",2268.0,Bag,0.0,11.0
VIDEXPORT,24E14307,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,13.0
VIDEXPORT,24E14307,,,07/03/2024,1890.0,EARLY SWEET,OTP - FRESH TASTE,30240.0,Bag,0.0,13.0
VIDEXPORT,24E14307,,,07/04/2024,270.0,EARLY SWEET,GAMBLE'S ONTARIO PRODUCE INC.,2160.0,Bag,0.0,13.0
VIDEXPORT,24E14308,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,13.0
VIDEXPORT,24E14308,,,07/03/2024,90.0,EARLY SWEET,OTP - FRESH TASTE,1440.0,Bag,0.0,13.0
VIDEXPORT,24E14308,,,07/03/2024,1980.0,EARLY SWEET,OTP - FRESH TASTE,31680.0,Bag,0.0,13.0
VIDEXPORT,24E14308,,,07/04/2024,90.0,EARLY SWEET,"JSTAR PRODUCE, LLC.",567.0,Bag,0.0,13.0
VIDEXPORT,24E14309,06/20/2024,2340.0,,,SUGAR DROP,,,Unknown,0.0,9.0
VIDEXPORT,24E14309,,,06/29/2024,1710.0,SUGAR DROP,"C & J BROTHERS, iNC.",6840.0,Bag,0.0,9.0
VIDEXPORT,24E14309,,,07/01/2024,90.0,SUGAR DROP,OK PRODUCE,1165.5,Bag,0.0,9.0
VIDEXPORT,24E14309,,,07/02/2024,450.0,SUGAR DROP,OK PRODUCE,5827.5,Bag,0.0,9.0
VIDEXPORT,24E14309,,,07/04/2024,90.0,SUGAR DROP,OK PRODUCE,1165.5,Bag,0.0,9.0
VIDEXPORT,24E14310,06/20/2024,1800.0,,,EARLY SWEET,,,Unknown,0.0,23.0
VIDEXPORT,24E14310,,,07/06/2024,990.0,EARLY SWEET,"MURGUIA FRUIT COMPANY, INC.",13959.0,Bag,0.0,23.0
VIDEXPORT,24E14310,,,07/22/2024,810.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,2146.5,Bag,0.0,23.0
VIDEXPORT,24E14311,06/20/2024,1980.0,,,SUGAR DROP,,,Unknown,0.0,11.0
VIDEXPORT,24E14311,,,07/01/2024,990.0,SUGAR DROP,PRIMO GROWERS & DISTRIBUTORS,2623.5,Bag,0.0,11.0
VIDEXPORT,24E14311,,,07/02/2024,990.0,SUGAR DROP,OK PRODUCE,12820.5,Bag,0.0,11.0
VIDEXPORT,24E14312,06/20/2024,1710.0,,,EARLY SWEET,,,Unknown,0.0,22.0
VIDEXPORT,24E14312,,,07/05/2024,990.0,EARLY SWEET,"MURGUIA FRUIT COMPANY, INC.",13959.0,Bag,0.0,22.0
VIDEXPORT,24E14312,,,07/22/2024,720.0,EARLY SWEET,PRIMO GROWERS & DISTRIBUTORS,1908.0,Bag,0.0,22.0
VIDEXPORT,24E14313,06/20/2024,1980.0,,,EARLY SWEET,,,Unknown,0.0,13.0
VIDEXPORT,24E14313,,,07/03/2024,1890.0,EARLY SWEET,OTP - FRESH TASTE,30240.0,Bag,0.0,13.0
VIDEXPORT,24E14313,,,07/04/2024,90.0,EARLY SWEET,"JSTAR PRODUCE, LLC.",567.0,Bag,0.0,13.0
VIDEXPORT,24E14314,06/19/2024,2040.0,,,PASSION FIRE,,,Unknown,1.0,8.0
VIDEXPORT,24E14314,,,06/25/2024,170.0,PASSION FIRE,D.L.J. PRODUCE,3145.0,Bag,1.0,8.0
VIDEXPORT,24E14314,,,06/26/2024,85.0,PASSION FIRE,D.L.J. PRODUCE,1572.5,Bag,1.0,8.0
VIDEXPORT,24E14314,,,06/27/2024,935.0,PASSION FIRE,D.L.J. PRODUCE,17765.0,Bag,1.0,8.0
VIDEXPORT,24E14314,,,06/28/2024,85.0,PASSION FIRE,D.L.J. PRODUCE,1615.0,Bag,1.0,8.0
VIDEXPORT,24E14314,,,06/29/2024,680.0,PASSION FIRE,D.L.J. PRODUCE,12036.0,Bag,1.0,8.0
VIDEXPORT,24E14314,,,07/02/2024,75.0,PASSION FIRE,D.L.J. PRODUCE,1350.0,Bag,1.0,8.0
VIDEXPORT,24E14314,,,07/10/2024,9.0,PASSION FIRE,"RICHARD COTTRELL MARKETING, INC.",29.4,Bag,1.0,8.0
VIDEXPORT,24E14315,06/20/2024,2335.0,,,SUGAR DROP,,,Unknown,0.0,9.0
VIDEXPORT,24E14315,,,06/29/2024,1980.0,SUGAR DROP,PRIMO GROWERS & DISTRIBUTORS,5247.0,Bag,0.0,9.0
VIDEXPORT,24E14315,,,07/02/2024,270.0,SUGAR DROP,OK PRODUCE,3496.5,Bag,0.0,9.0
VIDEXPORT,24E14315,,,07/04/2024,85.0,SUGAR DROP,OK PRODUCE,1100.75,Bag,0.0,9.0
VIDEXPORT,24E14317,06/20/2024,2250.0,,,SUGAR DROP,,,Unknown,0.0,10.0
VIDEXPORT,24E14317,,,07/01/2024,1350.0,SUGAR DROP,OK PRODUCE,17482.5,Bag,0.0,10.0
VIDEXPORT,24E14317,,,07/01/2024,900.0,SUGAR DROP,"MURGUIA FRUIT COMPANY, INC.",12690.0,Bag,0.0,10.0
VIDEXPORT,24E14318,06/19/2024,1500.0,,,SUGAR DROP,,,Unknown,0.0,4.0
VIDEXPORT,24E14318,,,06/22/2024,750.0,SUGAR DROP,KROGER,17212.5,Bag,0.0,4.0
VIDEXPORT,24E14318,,,06/25/2024,450.0,SUGAR DROP,KROGER,10327.5,Bag,0.0,4.0
VIDEXPORT,24E14318,,,06/25/2024,300.0,SUGAR DROP,KROGER,6885.0,Bag,0.0,4.0
VIDEXPORT,24E14320,06/19/2024,1650.0,,,SUGAR DROP,,,Unknown,0.0,4.0
VIDEXPORT,24E14320,,,06/21/2024,675.0,SUGAR DROP,KROGER,12116.25,Bag,0.0,4.0
VIDEXPORT,24E14320,,,06/22/2024,150.0,SUGAR DROP,KROGER,3442.5,Bag,0.0,4.0
VIDEXPORT,24E14320,,,06/24/2024,750.0,SUGAR DROP,KROGER,17212.5,Bag,0.0,4.0
VIDEXPORT,24E14320,,,07/12/2024,75.0,SUGAR DROP,C.H. ROBINSON - EDEN PRAIRIE,37.5,Bag,0.0,4.0
VIDEXPORT,24E14321,06/20/2024,180.0,,,PASSION FIRE,,,Unknown,0.0,6.0
VIDEXPORT,24E14321,06/20/2024,1170.0,,,SUGAR DROP,,,Unknown,0.0,6.0
VIDEXPORT,24E14321,,,06/22/2024,270.0,SUGAR DROP,TOPCO ASSOCIATES LLC,5656.5,Bag,0.0,6.0
VIDEXPORT,24E14321,,,06/25/2024,450.0,SUGAR DROP,TOPCO ASSOCIATES LLC,8527.5,Bag,0.0,6.0
VIDEXPORT,24E14321,,,06/25/2024,450.0,SUGAR DROP,TOPCO ASSOCIATES LLC,8527.5,Bag,0.0,6.0
VIDEXPORT,24E14321,,,07/10/2024,180.0,PASSION FIRE,"RICHARD COTTRELL MARKETING, INC.",587.92,Bag,0.0,6.0
VIDEXPORT,24E14322,06/20/2024,90.0,,,SUGAR DROP,,,Unknown,0.0,14.0
VIDEXPORT,24E14322,06/20/2024,1620.0,,,SUGAR DROP,,,Unknown,0.0,14.0
VIDEXPORT,24E14322,,,07/04/2024,1620.0,SUGAR DROP,"MURGUIA FRUIT COMPANY, INC.",11502.0,Bag,0.0,14.0
VIDEXPORT,24E14322,,,07/18/2024,90.0,SUGAR DROP,C.H. ROBINSON - EDEN PRAIRIE,180.0,Bag,0.0,14.0
VIDEXPORT,24E14323,06/19/2024,1615.0,,,PASSION FIRE,,,Unknown,0.0,12.0
VIDEXPORT,24E14323,,,06/29/2024,170.0,PASSION FIRE,D.L.J. PRODUCE,3009.0,Bag,0.0,12.0
VIDEXPORT,24E14323,,,07/01/2024,510.0,PASSION FIRE,D.L.J. PRODUCE,9180.0,Bag,0.0,12.0
VIDEXPORT,24E14323,,,07/01/2024,765.0,PASSION FIRE,D.L.J. PRODUCE,13770.0,Bag,0.0,12.0
VIDEXPORT,24E14323,,,07/10/2024,170.0,PASSION FIRE,"RICHARD COTTRELL MARKETING, INC.",555.28,Bag,0.0,12.0
VIDEXPORT,24E14324,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,14.0
VIDEXPORT,24E14324,,,07/04/2024,1440.0,EARLY SWEET,"JSTAR PRODUCE, LLC.",9072.0,Bag,0.0,14.0
VIDEXPORT,24E14324,,,07/05/2024,720.0,EARLY SWEET,CHENAIL FRUITS ET LEGUMES,6660.0,Bag,0.0,14.0
VIDEXPORT,24E14325,06/20/2024,1800.0,,,EARLY SWEET,,,Unknown,0.0,15.0
VIDEXPORT,24E14325,,,07/04/2024,720.0,EARLY SWEET,GAMBLE'S ONTARIO PRODUCE INC.,5760.0,Bag,0.0,15.0
VIDEXPORT,24E14325,,,07/06/2024,1080.0,EARLY SWEET,FRUITS ET LEGUMES GAETAN BONO,18036.0,Bag,0.0,15.0
VIDEXPORT,24E14326,06/20/2024,2160.0,,,EARLY SWEET,,,Unknown,0.0,15.0
VIDEXPORT,24E14326,,,07/05/2024,1080.0,EARLY SWEET,THURSTON MARKETING CO.,17928.0,Bag,0.0,15.0
