Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
AGL,SZLU5000011,1600.0,57549.990000000005,19103.39,38446.600000000006,24.029125000000004,0.0
AGL,SZLU5000496,1600.0,58615.0,11344.3,47270.7,29.5441875,0.0
AGL,SZLU5001131,1600.0,47973.2,11526.8,36446.399999999994,22.778999999999996,13.170025023047547
AGL,SZLU5001363,1600.0,58775.0,11418.9,47356.1,29.5975625,0.0
AGL,SZLU5001830,1900.0,67676.6,12110.9,55565.700000000004,29.245105263157896,10.258126866034262
AGL,SZLU5002457,1600.0,54366.72,11650.32,42716.4,26.69775,11.236901986122426
AGL,SZLU5010004,1600.0,58055.0,11370.3,46684.7,29.1779375,0.0
AGL,SZLU9259510,1600.0,48000.0,15081.369999999999,32918.630000000005,20.574143750000005,14.581408764581028
AGL,SZLU9259952,1600.0,48000.0,14697.92,33302.08,20.8138,14.413514110830313
AGL,SZLU9275568,1600.0,47976.21,10360.11,37616.1,23.5100625,12.76049351208658
AGL,SZLU9302447,1700.0,62900.0,12732.880000000001,50167.119999999995,29.51007058823529,10.166021091105092
AGL,SZLU9304286,1600.0,54375.0,11095.0,43280.0,27.05,11.090573012939002
AGL,SZLU9304537,1600.0,57597.92,11314.74,46283.18,28.9269875,0.0
AGL,SZLU9304990,1600.0,47975.0,10527.0,37448.0,23.405,12.81777397991882
AGL,SZLU9355684,1600.0,48000.0,13580.0,34420.0,21.5125,13.945380592678674
AGL,SZLU9395901,1600.0,59200.0,23046.3,36153.7,22.5960625,0.0
AGL,SZLU9578353,1600.0,44800.0,14281.92,30518.08,19.073800000000002,15.728381339848378
AGL,TCLU1321702,1600.0,57600.0,23078.4,34521.6,21.576,0.0
AGL,TEMU9051072,1600.0,54400.0,15059.92,39340.08,24.58755,12.201296997870873
AGL,TEMU9620862,1600.0,58130.490000000005,11884.369999999999,46246.12000000001,28.903825000000005,0.0
AGL,TEMU9621010,1700.0,51850.0,10975.529999999999,40874.47,24.04380588235294,12.477226004398343
AGL,TEMU9622119,1600.0,54375.0,11057.0,43318.0,27.07375,11.080843990950644
AGL,TEMU9622295,1600.0,58455.0,11487.3,46967.7,29.354812499999998,0.0
AGL,TEMU9624560,1600.0,57600.0,13840.0,43760.0,27.35,0.0
AGL,TEMU9750110,1600.0,58455.0,11895.4,46559.6,29.09975,0.0
AGL,TEMU9750151,1900.0,64451.58,12289.89,52161.69,27.45352105263158,10.927560054131682
AGL,TEMU9750228,1600.0,54363.32,11360.08,43003.24,26.877025,11.16194965774672
AGL,TEMU9787398,1600.0,54400.0,14411.0,39989.0,24.993125,12.003300907749631
AGL,TLLU1156490,1600.0,54720.0,14436.6,40283.4,25.177125,11.915578128956344
AGL,TLLU1189087,1600.0,61952.0,4956.2,56995.8,35.622375000000005,8.421673175918224
AGL,TRIU8169319,1600.0,57600.0,14893.9,42706.1,26.6913125,11.239612139717746
AGL,TRIU8499178,1600.0,57120.0,21877.52,35242.479999999996,22.026549999999997,13.61992686099276
AGL,TRIU8759402,1600.0,47975.990000000005,11013.34,36962.65000000001,23.101656250000005,12.986081896184388
AGL,TRIU8786352,1600.0,44800.0,16071.85,28728.15,17.95509375,16.708350520308475
AGL,TRIU8963782,1600.0,47977.200000000004,10569.2,37408.0,23.38,12.83147989734816
AGL,TTNU8011720,1600.0,48000.0,15406.36,32593.64,20.371025,14.726799461490033
AGL,TTNU8114482,1600.0,54400.0,15059.92,39340.08,24.58755,12.201296997870873
AGL,TTNU8127181,1600.0,48000.0,13580.0,34420.0,21.5125,13.945380592678674
AGL,TTNU8509034,1600.0,54361.68,11404.96,42956.72,26.84795,11.174037496345159
AGL,TTNU8510360,1600.0,47978.899999999994,11777.37,36201.52999999999,22.625956249999994,13.25910810951913
AGL,TTNU8708798,1600.0,48000.0,13580.0,34420.0,21.5125,13.945380592678674
AGL,TTNU8716999,1600.0,57600.0,23215.3,34384.7,21.4904375,13.959697190901768
AGL,ZMOU8815767,1600.0,47963.7,10114.11,37849.59,23.655993749999997,12.681775416853922
AGL,ZMOU8899048,1600.0,54379.2,10959.4,43419.799999999996,27.137375,11.054864370632753
AGL,ZMOU8936990,1600.0,54379.2,11616.16,42763.03999999999,26.726899999999997,11.224646330101884
