Lotid,Exporter Clean,Initial Stock,Entry Date,Variety
24E04686,VIDEXPORT,2250,06/07/2024,FLAME
24E04690,VIDEXPORT,2250,06/07/2024,EARLY SWEET
24E04692,VIDEXPORT,2250,06/07/2024,EARLY SWEET
24E04693,VIDEXPORT,2160,06/07/2024,FLAME
24E04694,VIDEXPORT,2160,06/08/2024,FLAME
24E04695,VIDEXPORT,1980,06/07/2024,EARLY SWEET
24E04696,VIDEXPORT,2160,06/07/2024,FLAME
24E04698,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E04699,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E04702,VIDEXPORT,2160,06/07/2024,EARLY SWEET
24E04703,VIDEXPORT,2160,06/07/2024,EARLY SWEET
24E04708,VIDEXPORT,450,06/07/2024,EARLY SWEET
24E04708,VIDEXPORT,1980,06/07/2024,FLAME
24E04709,VIDEXPORT,2340,06/07/2024,FLAME
24E04710,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E04712,VIDEXPORT,2340,06/08/2024,FLAME
24E04713,VIDEXPORT,2250,06/07/2024,FLAME
24E04714,VIDEXPORT,2160,06/07/2024,FLAME
24E04716,VIDEXPORT,1800,06/07/2024,EARLY SWEET
24E04718,VIDEXPORT,1710,06/08/2024,EARLY SWEET
24E04719,VIDEXPORT,1710,06/07/2024,EARLY SWEET
24E04720,VIDEXPORT,2160,06/07/2024,EARLY SWEET
24E04723,VIDEXPORT,2160,06/08/2024,FLAME
24E04724,VIDEXPORT,2160,06/08/2024,FLAME
24E04725,VIDEXPORT,2160,06/08/2024,FLAME
24E04727,VIDEXPORT,2160,06/08/2024,EARLY SWEET
24E04728,VIDEXPORT,2340,06/08/2024,EARLY SWEET
24E04729,VIDEXPORT,2340,06/08/2024,FLAME
24E04732,VIDEXPORT,2340,06/08/2024,EARLY SWEET
24E04734,VIDEXPORT,2160,06/08/2024,EARLY SWEET
24E04737,VIDEXPORT,1980,06/08/2024,FLAME
24E04739,VIDEXPORT,2340,06/08/2024,FLAME
24E04744,VIDEXPORT,1710,06/08/2024,EARLY SWEET
24E04745,VIDEXPORT,2340,06/08/2024,FLAME
24E04747,VIDEXPORT,1800,06/11/2024,EARLY SWEET
24E04749,VIDEXPORT,360,06/08/2024,FLAME
24E04749,VIDEXPORT,1350,06/08/2024,FLAME
24E04752,VIDEXPORT,990,06/08/2024,EARLY SWEET
24E04752,VIDEXPORT,810,06/08/2024,EARLY SWEET
24E04756,VIDEXPORT,1440,06/10/2024,EARLY SWEET
24E04756,VIDEXPORT,720,06/10/2024,FLAME
24E04761,VIDEXPORT,2250,06/10/2024,FLAME
24E04766,VIDEXPORT,2340,06/09/2024,FLAME
24E04767,VIDEXPORT,1920,06/10/2024,HONEY POP
24E04770,VIDEXPORT,2240,06/09/2024,HONEY POP
24E04771,VIDEXPORT,1890,06/10/2024,FLAME
24E04775,VIDEXPORT,2160,06/10/2024,HONEY POP
24E04776,VIDEXPORT,90,06/10/2024,FLAME
24E04776,VIDEXPORT,2430,06/10/2024,FLAME
24E04785,VIDEXPORT,1920,06/11/2024,HONEY POP
24E04787,VIDEXPORT,2340,06/10/2024,FLAME
24E04789,VIDEXPORT,1800,06/11/2024,EARLY SWEET
24E04791,VIDEXPORT,150,06/11/2024,EARLY SWEET
24E04791,VIDEXPORT,1800,06/11/2024,FLAME
24E04793,VIDEXPORT,1800,06/10/2024,FLAME
24E04794,VIDEXPORT,1800,06/10/2024,FLAME
24E04797,VIDEXPORT,810,06/10/2024,FLAME
24E04797,VIDEXPORT,880,06/10/2024,HONEY POP
24E04798,VIDEXPORT,1875,06/11/2024,FLAME
24E04804,VIDEXPORT,1920,06/11/2024,HONEY POP
24E04806,VIDEXPORT,2160,06/11/2024,FLAME
24E04807,VIDEXPORT,2160,06/11/2024,FLAME
24E04810,VIDEXPORT,2340,06/12/2024,FLAME
24E04811,VIDEXPORT,1920,06/11/2024,HONEY POP
24E04814,VIDEXPORT,1920,06/11/2024,HONEY POP
24E04816,VIDEXPORT,2520,06/11/2024,FLAME
24E04817,VIDEXPORT,1800,06/11/2024,FLAME
24E04818,VIDEXPORT,1440,06/11/2024,HONEY POP
24E04819,VIDEXPORT,2155,06/12/2024,FLAME
24E04820,VIDEXPORT,2160,06/11/2024,FLAME
24E04827,VIDEXPORT,720,06/11/2024,FLAME
24E04827,VIDEXPORT,990,06/11/2024,PASSION FIRE
24E04828,VIDEXPORT,1800,06/13/2024,FLAME
24E04829,VIDEXPORT,2340,06/12/2024,FLAME
24E04830,VIDEXPORT,2340,06/12/2024,FLAME
24E04832,VIDEXPORT,2160,06/12/2024,FLAME
24E04833,VIDEXPORT,2160,06/12/2024,FLAME
24E04834,VIDEXPORT,2160,06/12/2024,FLAME
24E04836,VIDEXPORT,1795,06/12/2024,FLAME
24E04837,VIDEXPORT,900,06/12/2024,FLAME
24E04837,VIDEXPORT,1530,06/12/2024,PASSION FIRE
24E04842,VIDEXPORT,2160,06/12/2024,FLAME
24E04845,VIDEXPORT,540,06/13/2024,EARLY SWEET
24E04845,VIDEXPORT,1120,06/13/2024,HONEY POP
24E04847,VIDEXPORT,1800,06/13/2024,FLAME
24E04848,VIDEXPORT,1800,06/13/2024,FLAME
24E04849,VIDEXPORT,1800,06/13/2024,FLAME
24E04853,VIDEXPORT,2339,06/13/2024,FLAME
24E04859,VIDEXPORT,900,06/13/2024,FLAME
24E04859,VIDEXPORT,1440,06/13/2024,PASSION FIRE
24E04862,VIDEXPORT,2340,06/14/2024,FLAME
24E04865,VIDEXPORT,1800,06/14/2024,PASSION FIRE
24E04868,VIDEXPORT,2160,06/14/2024,FLAME
24E04869,VIDEXPORT,1870,06/15/2024,PASSION FIRE
24E04871,VIDEXPORT,1870,06/15/2024,PASSION FIRE
24E04873,VIDEXPORT,1870,06/17/2024,PASSION FIRE
24E04874,VIDEXPORT,1870,06/15/2024,PASSION FIRE
24E04876,VIDEXPORT,1530,06/15/2024,FLAME
24E04876,VIDEXPORT,170,06/15/2024,SUGAR DROP
24E04881,VIDEXPORT,1700,06/18/2024,PASSION FIRE
24E04882,VIDEXPORT,2040,06/17/2024,PASSION FIRE
24E04885,VIDEXPORT,1870,06/17/2024,PASSION FIRE
24E04888,VIDEXPORT,2520,06/17/2024,FLAME
24E04889,VIDEXPORT,90,06/17/2024,PASSION FIRE
24E04889,VIDEXPORT,1955,06/17/2024,PASSION FIRE
24E04890,VIDEXPORT,2040,06/17/2024,PASSION FIRE
24E04893,VIDEXPORT,2045,06/17/2024,PASSION FIRE
24E04894,VIDEXPORT,1965,06/17/2024,FLAME
24E04898,VIDEXPORT,850,06/18/2024,PASSION FIRE
24E04898,VIDEXPORT,850,06/18/2024,PASSION FIRE
24E04899,VIDEXPORT,2040,06/18/2024,PASSION FIRE
24E04901,VIDEXPORT,1705,06/18/2024,PASSION FIRE
24E04903,VIDEXPORT,1705,06/18/2024,PASSION FIRE
24E04906,VIDEXPORT,170,06/18/2024,FLAME
24E04906,VIDEXPORT,895,06/18/2024,FLAME
24E04906,VIDEXPORT,850,06/18/2024,PASSION FIRE
24E04907,VIDEXPORT,2380,06/19/2024,PASSION FIRE
24E04908,VIDEXPORT,350,06/19/2024,FLAME
24E04908,VIDEXPORT,1955,06/19/2024,PASSION FIRE
24E04912,VIDEXPORT,2340,06/20/2024,PASSION FIRE
24E04914,VIDEXPORT,1800,06/20/2024,PASSION FIRE
24E04915,VIDEXPORT,1980,06/20/2024,PASSION FIRE
24E04917,VIDEXPORT,1980,06/20/2024,PASSION FIRE
24E04922,VIDEXPORT,540,06/30/2024,PASSION FIRE
24E04925,VIDEXPORT,1620,06/22/2024,PASSION FIRE
24E04926,VIDEXPORT,950,06/22/2024,FLAME
24E04926,VIDEXPORT,900,06/22/2024,PASSION FIRE
24E04927,VIDEXPORT,1710,06/25/2024,PASSION FIRE
24E04928,VIDEXPORT,2340,06/25/2024,PASSION FIRE
24E04929,VIDEXPORT,2425,06/25/2024,PASSION FIRE
24E04933,VIDEXPORT,1080,06/27/2024,PASSION FIRE
24E04933,VIDEXPORT,810,06/27/2024,PASSION FIRE
24E11471,VIDEXPORT,960,05/13/2024,EARLY SWEET
24E11472,VIDEXPORT,2340,05/13/2024,EARLY SWEET
24E11473,VIDEXPORT,2340,05/13/2024,EARLY SWEET
24E11475,VIDEXPORT,2340,05/13/2024,EARLY SWEET
24E11476,VIDEXPORT,2080,05/13/2024,EARLY SWEET
24E11478,VIDEXPORT,960,05/14/2024,EARLY SWEET
24E11480,VIDEXPORT,2070,05/14/2024,EARLY SWEET
24E11482,VIDEXPORT,1760,05/14/2024,EARLY SWEET
24E11483,VIDEXPORT,1600,05/14/2024,EARLY SWEET
24E11486,VIDEXPORT,2250,05/14/2024,EARLY SWEET
24E11490,VIDEXPORT,1760,05/14/2024,EARLY SWEET
24E11491,VIDEXPORT,2160,05/14/2024,EARLY SWEET
24E11492,VIDEXPORT,1920,05/15/2024,EARLY SWEET
24E11493,VIDEXPORT,1680,05/15/2024,EARLY SWEET
24E11493,VIDEXPORT,240,05/15/2024,EARLY SWEET
24E11494,VIDEXPORT,1760,05/15/2024,EARLY SWEET
24E11494,VIDEXPORT,80,05/15/2024,EARLY SWEET
24E11495,VIDEXPORT,1980,05/15/2024,EARLY SWEET
24E11497,VIDEXPORT,1840,05/15/2024,EARLY SWEET
24E11497,VIDEXPORT,80,05/15/2024,EARLY SWEET
24E11498,VIDEXPORT,1840,05/15/2024,EARLY SWEET
24E11498,VIDEXPORT,80,05/15/2024,EARLY SWEET
24E11500,VIDEXPORT,2240,05/15/2024,EARLY SWEET
24E11503,VIDEXPORT,1440,05/15/2024,EARLY SWEET
24E11503,VIDEXPORT,160,05/15/2024,EARLY SWEET
24E11503,VIDEXPORT,560,05/15/2024,EARLY SWEET
24E11505,VIDEXPORT,1890,05/15/2024,EARLY SWEET
24E11506,VIDEXPORT,90,05/16/2024,EARLY SWEET
24E11508,VIDEXPORT,1920,05/16/2024,EARLY SWEET
24E11509,VIDEXPORT,1600,05/16/2024,EARLY SWEET
24E11511,VIDEXPORT,1840,05/16/2024,EARLY SWEET
24E11513,VIDEXPORT,1520,05/16/2024,EARLY SWEET
24E11514,VIDEXPORT,2160,05/16/2024,EARLY SWEET
24E11514,VIDEXPORT,80,05/16/2024,EARLY SWEET
24E11516,VIDEXPORT,2417,05/16/2024,EARLY SWEET
24E11517,VIDEXPORT,270,05/16/2024,EARLY SWEET
24E11517,VIDEXPORT,2160,05/16/2024,EARLY SWEET
24E11518,VIDEXPORT,1520,05/16/2024,EARLY SWEET
24E11520,VIDEXPORT,2340,05/17/2024,EARLY SWEET
24E11522,VIDEXPORT,2080,05/17/2024,EARLY SWEET
24E11524,VIDEXPORT,2003,05/17/2024,EARLY SWEET
24E11524,VIDEXPORT,77,05/17/2024,EARLY SWEET
24E11526,VIDEXPORT,1800,05/17/2024,EARLY SWEET
24E11527,VIDEXPORT,2340,05/17/2024,EARLY SWEET
24E11528,VIDEXPORT,1890,05/17/2024,EARLY SWEET
24E11529,VIDEXPORT,1520,05/17/2024,EARLY SWEET
24E11530,VIDEXPORT,1520,05/17/2024,EARLY SWEET
24E11531,VIDEXPORT,2080,05/17/2024,EARLY SWEET
24E11532,VIDEXPORT,1520,05/17/2024,EARLY SWEET
24E11533,VIDEXPORT,810,05/17/2024,EARLY SWEET
24E11533,VIDEXPORT,960,05/17/2024,EARLY SWEET
24E11534,VIDEXPORT,1920,05/17/2024,EARLY SWEET
24E11536,VIDEXPORT,1260,05/17/2024,EARLY SWEET
24E11536,VIDEXPORT,1170,05/17/2024,EARLY SWEET
24E11537,VIDEXPORT,2080,05/18/2024,EARLY SWEET
24E11538,VIDEXPORT,1840,05/19/2024,EARLY SWEET
24E11539,VIDEXPORT,1800,05/18/2024,EARLY SWEET
24E11540,VIDEXPORT,1920,05/18/2024,EARLY SWEET
24E11541,VIDEXPORT,1840,05/18/2024,EARLY SWEET
24E11541,VIDEXPORT,80,05/18/2024,EARLY SWEET
24E11543,VIDEXPORT,1520,05/19/2024,EARLY SWEET
24E11544,VIDEXPORT,1600,05/18/2024,EARLY SWEET
24E11545,VIDEXPORT,1800,05/19/2024,EARLY SWEET
24E11547,VIDEXPORT,637,05/18/2024,EARLY SWEET
24E11547,VIDEXPORT,1123,05/18/2024,EARLY SWEET
24E11548,VIDEXPORT,90,05/19/2024,EARLY SWEET
24E11548,VIDEXPORT,1620,05/19/2024,EARLY SWEET
24E11550,VIDEXPORT,1260,05/19/2024,EARLY SWEET
24E11550,VIDEXPORT,960,05/19/2024,EARLY SWEET
24E11551,VIDEXPORT,1920,05/20/2024,EARLY SWEET
24E11552,VIDEXPORT,2160,05/19/2024,EARLY SWEET
24E11553,VIDEXPORT,1917,05/20/2024,EARLY SWEET
24E11555,VIDEXPORT,1980,05/21/2024,EARLY SWEET
24E11556,VIDEXPORT,1920,05/20/2024,EARLY SWEET
24E11558,VIDEXPORT,1620,05/20/2024,EARLY SWEET
24E11559,VIDEXPORT,1840,05/20/2024,EARLY SWEET
24E11561,VIDEXPORT,1680,05/20/2024,EARLY SWEET
24E11562,VIDEXPORT,1600,05/20/2024,EARLY SWEET
24E11564,VIDEXPORT,1600,05/20/2024,EARLY SWEET
24E11565,VIDEXPORT,990,05/20/2024,EARLY SWEET
24E11565,VIDEXPORT,960,05/20/2024,EARLY SWEET
24E11566,VIDEXPORT,1800,05/20/2024,EARLY SWEET
24E11566,VIDEXPORT,180,05/20/2024,EARLY SWEET
24E11567,VIDEXPORT,2160,05/20/2024,EARLY SWEET
24E11568,VIDEXPORT,1920,05/20/2024,EARLY SWEET
24E11569,VIDEXPORT,2160,05/20/2024,EARLY SWEET
24E11570,VIDEXPORT,2160,05/20/2024,EARLY SWEET
24E11571,VIDEXPORT,1980,05/20/2024,EARLY SWEET
24E11572,VIDEXPORT,1840,05/20/2024,EARLY SWEET
24E11573,VIDEXPORT,2160,05/20/2024,EARLY SWEET
24E11574,VIDEXPORT,1920,05/20/2024,EARLY SWEET
24E11577,VIDEXPORT,2160,05/20/2024,EARLY SWEET
24E11578,VIDEXPORT,2070,05/20/2024,EARLY SWEET
24E11579,VIDEXPORT,1440,05/21/2024,EARLY SWEET
24E11579,VIDEXPORT,630,05/21/2024,EARLY SWEET
24E11581,VIDEXPORT,1520,05/20/2024,EARLY SWEET
24E11582,VIDEXPORT,1600,05/21/2024,EARLY SWEET
24E11583,VIDEXPORT,2160,05/21/2024,EARLY SWEET
24E11584,VIDEXPORT,2080,05/21/2024,EARLY SWEET
24E11585,VIDEXPORT,2160,05/21/2024,EARLY SWEET
24E11586,VIDEXPORT,1890,05/21/2024,EARLY SWEET
24E11586,VIDEXPORT,630,05/21/2024,EARLY SWEET
24E11587,VIDEXPORT,2340,05/21/2024,EARLY SWEET
24E11589,VIDEXPORT,360,05/21/2024,EARLY SWEET
24E11589,VIDEXPORT,1800,05/21/2024,EARLY SWEET
24E11591,VIDEXPORT,2240,05/21/2024,EARLY SWEET
24E11592,VIDEXPORT,2080,05/21/2024,EARLY SWEET
24E11593,VIDEXPORT,90,05/21/2024,EARLY SWEET
24E11593,VIDEXPORT,2160,05/21/2024,EARLY SWEET
24E11594,VIDEXPORT,2340,05/22/2024,EARLY SWEET
24E11595,VIDEXPORT,2160,05/22/2024,EARLY SWEET
24E11596,VIDEXPORT,1980,05/22/2024,EARLY SWEET
24E11597,VIDEXPORT,1600,05/22/2024,EARLY SWEET
24E11598,VIDEXPORT,1890,05/23/2024,EARLY SWEET
24E11599,VIDEXPORT,2080,05/23/2024,EARLY SWEET
24E11600,VIDEXPORT,1710,05/22/2024,EARLY SWEET
24E11601,VIDEXPORT,1600,05/22/2024,EARLY SWEET
24E11602,VIDEXPORT,1800,05/22/2024,EARLY SWEET
24E11604,VIDEXPORT,1800,05/22/2024,EARLY SWEET
24E11605,VIDEXPORT,1520,05/22/2024,EARLY SWEET
24E11606,VIDEXPORT,1980,05/22/2024,EARLY SWEET
24E11607,VIDEXPORT,2160,05/23/2024,EARLY SWEET
24E11608,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E11609,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E11610,VIDEXPORT,1890,05/23/2024,EARLY SWEET
24E11611,VIDEXPORT,1600,05/23/2024,EARLY SWEET
24E11612,VIDEXPORT,2080,05/24/2024,EARLY SWEET
24E11613,VIDEXPORT,1800,05/23/2024,EARLY SWEET
24E11614,VIDEXPORT,1980,05/23/2024,EARLY SWEET
24E11615,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11616,VIDEXPORT,1600,05/23/2024,EARLY SWEET
24E11617,VIDEXPORT,1520,05/24/2024,EARLY SWEET
24E11617,VIDEXPORT,80,05/24/2024,EARLY SWEET
24E11618,VIDEXPORT,1800,05/23/2024,EARLY SWEET
24E11619,VIDEXPORT,2520,05/23/2024,EARLY SWEET
24E11620,VIDEXPORT,90,05/23/2024,EARLY SWEET
24E11620,VIDEXPORT,1520,05/23/2024,EARLY SWEET
24E11621,VIDEXPORT,1800,05/23/2024,EARLY SWEET
24E11621,VIDEXPORT,400,05/23/2024,EARLY SWEET
24E11622,VIDEXPORT,1920,05/24/2024,EARLY SWEET
24E11623,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E11624,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E11625,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11626,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E11627,VIDEXPORT,2160,05/24/2024,EARLY SWEET
24E11628,VIDEXPORT,1980,05/25/2024,EARLY SWEET
24E11629,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11630,VIDEXPORT,1980,05/24/2024,EARLY SWEET
24E11631,VIDEXPORT,2340,05/24/2024,EARLY SWEET
24E11632,VIDEXPORT,2070,05/25/2024,EARLY SWEET
24E11633,VIDEXPORT,1920,05/24/2024,EARLY SWEET
24E11633,VIDEXPORT,160,05/24/2024,EARLY SWEET
24E11634,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11635,VIDEXPORT,1890,05/25/2024,EARLY SWEET
24E11635,VIDEXPORT,320,05/25/2024,EARLY SWEET
24E11638,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E11639,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11640,VIDEXPORT,2160,05/25/2024,EARLY SWEET
24E11641,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11642,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E11645,VIDEXPORT,2340,05/25/2024,EARLY SWEET
24E11646,VIDEXPORT,1800,05/25/2024,EARLY SWEET
24E11647,VIDEXPORT,2160,05/25/2024,EARLY SWEET
24E11648,VIDEXPORT,1800,05/27/2024,EARLY SWEET
24E11649,VIDEXPORT,2160,05/27/2024,EARLY SWEET
24E11650,VIDEXPORT,2160,05/25/2024,EARLY SWEET
24E11651,VIDEXPORT,1890,05/25/2024,EARLY SWEET
24E11652,VIDEXPORT,1530,05/27/2024,EARLY SWEET
24E11654,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E11655,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E11658,VIDEXPORT,2520,05/27/2024,EARLY SWEET
24E11659,VIDEXPORT,2520,05/27/2024,EARLY SWEET
24E11660,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E11661,VIDEXPORT,2340,05/27/2024,EARLY SWEET
24E11662,VIDEXPORT,1530,05/27/2024,EARLY SWEET
24E11663,VIDEXPORT,1800,05/28/2024,EARLY SWEET
24E11665,VIDEXPORT,2160,05/27/2024,EARLY SWEET
24E11666,VIDEXPORT,720,05/27/2024,EARLY SWEET
24E11666,VIDEXPORT,1530,05/27/2024,EARLY SWEET
24E11669,VIDEXPORT,2520,05/27/2024,EARLY SWEET
24E11674,VIDEXPORT,2160,05/27/2024,EARLY SWEET
24E11676,VIDEXPORT,2160,05/28/2024,EARLY SWEET
24E11677,VIDEXPORT,1800,05/28/2024,HONEY POP
24E11678,VIDEXPORT,1980,05/28/2024,EARLY SWEET
24E11678,VIDEXPORT,400,05/28/2024,EARLY SWEET
24E11679,VIDEXPORT,2520,05/28/2024,EARLY SWEET
24E11680,VIDEXPORT,2160,05/28/2024,EARLY SWEET
24E11681,VIDEXPORT,2520,05/28/2024,EARLY SWEET
24E11682,VIDEXPORT,90,05/27/2024,EARLY SWEET
24E11683,VIDEXPORT,2250,05/28/2024,EARLY SWEET
24E11684,VIDEXPORT,1350,05/28/2024,EARLY SWEET
24E11684,VIDEXPORT,90,05/28/2024,HONEY POP
24E11684,VIDEXPORT,270,05/28/2024,HONEY POP
24E11687,VIDEXPORT,2520,05/28/2024,EARLY SWEET
24E11689,VIDEXPORT,2520,05/29/2024,HONEY POP
24E11693,VIDEXPORT,1650,05/29/2024,SUGAR DROP
24E11694,VIDEXPORT,2430,05/29/2024,HONEY POP
24E11695,VIDEXPORT,1620,05/29/2024,EARLY SWEET
24E11696,VIDEXPORT,1520,05/29/2024,EARLY SWEET
24E11698,VIDEXPORT,1760,05/29/2024,EARLY SWEET
24E11702,VIDEXPORT,1800,05/29/2024,EARLY SWEET
24E11703,VIDEXPORT,1620,05/30/2024,HONEY POP
24E11704,VIDEXPORT,1260,05/30/2024,EARLY SWEET
24E11704,VIDEXPORT,240,05/30/2024,EARLY SWEET
24E11704,VIDEXPORT,85,05/30/2024,SUGAR DROP
24E11705,VIDEXPORT,2080,05/30/2024,EARLY SWEET
24E11706,VIDEXPORT,1600,05/30/2024,EARLY SWEET
24E11707,VIDEXPORT,1700,05/30/2024,SUGAR DROP
24E11708,VIDEXPORT,900,05/30/2024,HONEY POP
24E11708,VIDEXPORT,850,05/30/2024,SUGAR DROP
24E11708,VIDEXPORT,150,05/30/2024,SUGAR DROP
24E11709,VIDEXPORT,1980,05/30/2024,EARLY SWEET
24E11711,VIDEXPORT,1440,05/31/2024,EARLY SWEET
24E11711,VIDEXPORT,640,05/31/2024,EARLY SWEET
24E11712,VIDEXPORT,1980,05/31/2024,EARLY SWEET
24E11714,VIDEXPORT,810,06/01/2024,EARLY SWEET
24E11716,VIDEXPORT,2070,06/01/2024,EARLY SWEET
24E11721,VIDEXPORT,90,06/04/2024,EARLY SWEET
24E11721,VIDEXPORT,90,06/04/2024,HONEY POP
24E11721,VIDEXPORT,90,06/04/2024,HONEY POP
24E14000,VIDEXPORT,2210,05/30/2024,EARLY SWEET
24E14001,VIDEXPORT,2210,05/30/2024,EARLY SWEET
24E14002,VIDEXPORT,2210,05/31/2024,EARLY SWEET
24E14003,VIDEXPORT,2040,05/30/2024,EARLY SWEET
24E14004,VIDEXPORT,1700,05/31/2024,EARLY SWEET
24E14005,VIDEXPORT,2160,05/31/2024,EARLY SWEET
24E14006,VIDEXPORT,2160,05/31/2024,EARLY SWEET
24E14007,VIDEXPORT,2160,05/31/2024,EARLY SWEET
24E14008,VIDEXPORT,1980,06/01/2024,EARLY SWEET
24E14009,VIDEXPORT,1890,06/01/2024,EARLY SWEET
24E14010,VIDEXPORT,1620,06/01/2024,EARLY SWEET
24E14011,VIDEXPORT,1620,06/01/2024,EARLY SWEET
24E14012,VIDEXPORT,1440,06/03/2024,EARLY SWEET
24E14012,VIDEXPORT,90,06/03/2024,EARLY SWEET
24E14012,VIDEXPORT,810,06/04/2024,EARLY SWEET
24E14013,VIDEXPORT,810,06/03/2024,EARLY SWEET
24E14013,VIDEXPORT,360,06/03/2024,EARLY SWEET
24E14013,VIDEXPORT,540,06/03/2024,EARLY SWEET
24E14014,VIDEXPORT,540,06/03/2024,EARLY SWEET
24E14014,VIDEXPORT,180,06/03/2024,EARLY SWEET
24E14014,VIDEXPORT,1440,06/03/2024,EARLY SWEET
24E14015,VIDEXPORT,1350,06/01/2024,EARLY SWEET
24E14016,VIDEXPORT,1800,06/01/2024,EARLY SWEET
24E14016,VIDEXPORT,360,06/01/2024,EARLY SWEET
24E14017,VIDEXPORT,1800,06/01/2024,EARLY SWEET
24E14018,VIDEXPORT,2070,06/03/2024,EARLY SWEET
24E14019,VIDEXPORT,1710,06/01/2024,EARLY SWEET
24E14019,VIDEXPORT,270,06/01/2024,EARLY SWEET
24E14020,VIDEXPORT,1800,06/06/2024,EARLY SWEET
24E14021,VIDEXPORT,2520,06/03/2024,EARLY SWEET
24E14022,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E14023,VIDEXPORT,2520,06/05/2024,EARLY SWEET
24E14024,VIDEXPORT,2340,06/03/2024,EARLY SWEET
24E14025,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E14026,VIDEXPORT,2160,06/03/2024,EARLY SWEET
24E14027,VIDEXPORT,2340,06/04/2024,EARLY SWEET
24E14028,VIDEXPORT,1800,06/04/2024,EARLY SWEET
24E14029,VIDEXPORT,2160,06/05/2024,EARLY SWEET
24E14030,VIDEXPORT,720,06/06/2024,EARLY SWEET
24E14030,VIDEXPORT,1170,06/06/2024,SUGAR DROP
24E14031,VIDEXPORT,1980,06/03/2024,EARLY SWEET
24E14032,VIDEXPORT,2160,06/04/2024,EARLY SWEET
24E14033,VIDEXPORT,1800,06/07/2024,SUGAR DROP
24E14034,VIDEXPORT,2340,06/04/2024,EARLY SWEET
24E14035,VIDEXPORT,1800,06/04/2024,EARLY SWEET
24E14036,VIDEXPORT,1800,06/05/2024,EARLY SWEET
24E14038,VIDEXPORT,1980,06/04/2024,EARLY SWEET
24E14040,VIDEXPORT,1710,06/05/2024,EARLY SWEET
24E14041,VIDEXPORT,2340,06/05/2024,EARLY SWEET
24E14043,VIDEXPORT,2160,06/05/2024,EARLY SWEET
24E14044,VIDEXPORT,2160,06/05/2024,EARLY SWEET
24E14044,VIDEXPORT,180,06/05/2024,EARLY SWEET
24E14045,VIDEXPORT,1710,06/05/2024,EARLY SWEET
24E14047,VIDEXPORT,1530,06/05/2024,EARLY SWEET
24E14047,VIDEXPORT,360,06/05/2024,EARLY SWEET
24E14049,VIDEXPORT,2340,06/06/2024,EARLY SWEET
24E14050,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E14052,VIDEXPORT,1620,06/06/2024,EARLY SWEET
24E14053,VIDEXPORT,2160,06/06/2024,EARLY SWEET
24E14055,VIDEXPORT,1800,06/06/2024,EARLY SWEET
24E14056,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E14057,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E14058,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E14059,VIDEXPORT,2340,06/07/2024,EARLY SWEET
24E14060,VIDEXPORT,1980,06/07/2024,EARLY SWEET
24E14061,VIDEXPORT,1170,06/07/2024,EARLY SWEET
24E14061,VIDEXPORT,810,06/07/2024,EARLY SWEET
24E14062,VIDEXPORT,2520,06/07/2024,EARLY SWEET
24E14063,VIDEXPORT,2340,06/10/2024,EARLY SWEET
24E14064,VIDEXPORT,1800,06/10/2024,SUGAR DROP
24E14065,VIDEXPORT,2430,06/08/2024,SUGAR DROP
24E14066,VIDEXPORT,1530,06/08/2024,EARLY SWEET
24E14067,VIDEXPORT,1800,06/10/2024,SUGAR DROP
24E14068,VIDEXPORT,1710,06/08/2024,EARLY SWEET
24E14069,VIDEXPORT,1620,06/10/2024,EARLY SWEET
24E14070,VIDEXPORT,1530,06/10/2024,SUGAR DROP
24E14071,VIDEXPORT,1440,06/08/2024,EARLY SWEET
24E14072,VIDEXPORT,2340,06/10/2024,SUGAR DROP
24E14073,VIDEXPORT,2340,06/10/2024,SUGAR DROP
24E14074,VIDEXPORT,90,06/09/2024,EARLY SWEET
24E14074,VIDEXPORT,2250,06/09/2024,SUGAR DROP
24E14075,VIDEXPORT,1800,06/09/2024,EARLY SWEET
