Exporter,Lotid,Date,Movement,Quantity,Inventory Balance,Days In Inventory,Variety,Packaging Style
VIDEXPORT,24E14193,07/12/2024,Sale,-90.0,0.0,28,SUGAR DROP,Bag
VIDEXPORT,24E14194,06/14/2024,Entry,2160.0,2160.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14194,06/15/2024,Sale,-450.0,1710.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14194,06/15/2024,Sale,-630.0,1080.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14194,06/15/2024,Sale,-720.0,360.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14194,06/15/2024,Sale,-270.0,90.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14194,06/28/2024,Sale,-90.0,0.0,14,SUGAR DROP,Bag
VIDEXPORT,24E14195,06/14/2024,Entry,2160.0,2160.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14195,06/15/2024,Sale,-1980.0,180.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14195,06/17/2024,Sale,-180.0,0.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14196,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14196,06/15/2024,Sale,-1170.0,990.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14196,06/15/2024,Sale,-810.0,180.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14196,06/17/2024,Sale,-90.0,90.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14196,06/18/2024,Sale,-90.0,0.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14197,06/14/2024,Entry,1800.0,1800.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14197,06/19/2024,Sale,-900.0,900.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14197,06/19/2024,Sale,-810.0,90.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14197,06/22/2024,Sale,-90.0,0.0,8,SUGAR DROP,Bag
VIDEXPORT,24E14198,06/14/2024,Entry,1800.0,1800.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14198,06/19/2024,Sale,-1800.0,0.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14200,06/15/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14200,06/15/2024,Sale,-900.0,1620.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14200,06/15/2024,Sale,-990.0,630.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14200,06/15/2024,Sale,-180.0,450.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14200,06/18/2024,Sale,-450.0,0.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14201,06/15/2024,Entry,1890.0,1890.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14201,06/20/2024,Sale,-1890.0,0.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/15/2024,Entry,810.0,810.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/15/2024,Entry,1350.0,2160.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/15/2024,Sale,-810.0,1350.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/15/2024,Sale,-90.0,1260.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/15/2024,Sale,-360.0,900.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/17/2024,Sale,-810.0,90.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14202,06/17/2024,Sale,-90.0,0.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/14/2024,Entry,1980.0,1980.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/15/2024,Sale,-180.0,1800.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/15/2024,Sale,-180.0,1620.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/15/2024,Sale,-90.0,1530.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/15/2024,Sale,-360.0,1170.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/15/2024,Sale,-180.0,990.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/17/2024,Sale,-270.0,720.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/18/2024,Sale,-630.0,90.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14203,06/19/2024,Sale,-90.0,0.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14204,06/14/2024,Entry,1800.0,1800.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14204,06/14/2024,Sale,-1080.0,720.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14204,06/17/2024,Sale,-720.0,0.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14205,06/14/2024,Entry,2340.0,2340.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14205,06/22/2024,Sale,-1350.0,990.0,8,SUGAR DROP,Bag
VIDEXPORT,24E14205,06/22/2024,Sale,-270.0,720.0,8,SUGAR DROP,Bag
VIDEXPORT,24E14205,06/22/2024,Sale,-180.0,540.0,8,SUGAR DROP,Bag
VIDEXPORT,24E14205,06/24/2024,Sale,-180.0,360.0,10,SUGAR DROP,Bag
VIDEXPORT,24E14205,06/26/2024,Sale,-180.0,180.0,12,SUGAR DROP,Bag
VIDEXPORT,24E14205,07/12/2024,Sale,-180.0,0.0,28,SUGAR DROP,Bag
VIDEXPORT,24E14206,06/14/2024,Entry,1980.0,1980.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14206,06/15/2024,Sale,-990.0,990.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14206,06/15/2024,Sale,-990.0,0.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14207,06/14/2024,Entry,1620.0,1620.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14207,06/21/2024,Sale,-990.0,630.0,7,SUGAR DROP,Bag
VIDEXPORT,24E14207,06/24/2024,Sale,-630.0,0.0,10,SUGAR DROP,Bag
VIDEXPORT,24E14212,06/15/2024,Entry,1680.0,1680.0,0,HONEY POP,Clam
VIDEXPORT,24E14212,06/15/2024,Sale,-1600.0,80.0,0,HONEY POP,Clam
VIDEXPORT,24E14212,06/20/2024,Sale,-80.0,0.0,5,HONEY POP,Clam
VIDEXPORT,24E14213,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14213,06/16/2024,Sale,-1980.0,180.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14213,06/17/2024,Sale,-90.0,90.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14213,06/18/2024,Sale,-90.0,0.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14214,06/15/2024,Entry,1800.0,1800.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14214,06/17/2024,Sale,-810.0,990.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14214,06/18/2024,Sale,-180.0,810.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14214,06/19/2024,Sale,-630.0,180.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14214,06/20/2024,Sale,-180.0,0.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14215,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14215,06/18/2024,Sale,-90.0,2070.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14215,06/18/2024,Sale,-630.0,1440.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14215,06/19/2024,Sale,-90.0,1350.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14215,06/19/2024,Sale,-1350.0,0.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/17/2024,Sale,-360.0,1800.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/17/2024,Sale,-450.0,1350.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/17/2024,Sale,-810.0,540.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/18/2024,Sale,-180.0,360.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/18/2024,Sale,-90.0,270.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14216,06/18/2024,Sale,-270.0,0.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/17/2024,Sale,-90.0,2070.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/17/2024,Sale,-360.0,1710.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/20/2024,Sale,-90.0,1620.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/20/2024,Sale,-180.0,1440.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/21/2024,Sale,-360.0,1080.0,6,EARLY SWEET,Bag
VIDEXPORT,24E14217,06/26/2024,Sale,-990.0,90.0,11,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/18/2024,Sale,-90.0,2070.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/18/2024,Sale,-90.0,1980.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/20/2024,Sale,-360.0,1620.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/20/2024,Sale,-540.0,1080.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/20/2024,Sale,-990.0,90.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14218,06/20/2024,Sale,-90.0,0.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14219,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14219,06/18/2024,Sale,-180.0,1980.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14219,06/18/2024,Sale,-270.0,1710.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14219,06/22/2024,Sale,-990.0,720.0,7,EARLY SWEET,Bag
VIDEXPORT,24E14219,06/28/2024,Sale,-180.0,540.0,13,EARLY SWEET,Bag
VIDEXPORT,24E14220,06/17/2024,Entry,1700.0,1700.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14220,06/17/2024,Sale,-1190.0,510.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14220,06/18/2024,Sale,-510.0,0.0,1,SUGAR DROP,Bag
VIDEXPORT,24E14221,06/15/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14221,06/17/2024,Sale,-360.0,1800.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14221,06/18/2024,Sale,-630.0,1170.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14221,06/20/2024,Sale,-90.0,1080.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14221,06/21/2024,Sale,-540.0,540.0,6,EARLY SWEET,Bag
VIDEXPORT,24E14221,06/27/2024,Sale,-540.0,0.0,12,EARLY SWEET,Bag
VIDEXPORT,24E14222,06/15/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14222,06/17/2024,Sale,-340.0,1870.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14222,06/18/2024,Sale,-170.0,1700.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14222,06/18/2024,Sale,-1615.0,85.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14222,06/20/2024,Sale,-85.0,0.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14223,06/15/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14223,06/17/2024,Sale,-595.0,1615.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14223,06/17/2024,Sale,-1190.0,425.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14223,06/17/2024,Sale,-425.0,0.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14224,06/15/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14224,06/15/2024,Sale,-630.0,1350.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14224,06/18/2024,Sale,-90.0,1260.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14224,06/18/2024,Sale,-190.0,1070.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14224,06/18/2024,Sale,-170.0,900.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14224,06/20/2024,Sale,-810.0,90.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14224,07/15/2024,Sale,-90.0,0.0,30,EARLY SWEET,Bag
VIDEXPORT,24E14225,06/15/2024,Entry,1700.0,1700.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14225,06/15/2024,Sale,-1700.0,0.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14226,06/15/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14226,06/17/2024,Sale,-180.0,2160.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14226,06/18/2024,Sale,-270.0,1890.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14226,06/18/2024,Sale,-990.0,900.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14226,06/19/2024,Sale,-180.0,720.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14226,06/20/2024,Sale,-630.0,90.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14226,06/21/2024,Sale,-90.0,0.0,6,EARLY SWEET,Bag
VIDEXPORT,24E14227,06/17/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14227,06/19/2024,Sale,-1615.0,595.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14227,06/19/2024,Sale,-595.0,0.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14228,06/17/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14228,06/19/2024,Sale,-1260.0,900.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14228,06/21/2024,Sale,-900.0,0.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14230,06/15/2024,Entry,1800.0,1800.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14230,06/18/2024,Sale,-90.0,1710.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14230,06/20/2024,Sale,-180.0,1530.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14230,06/20/2024,Sale,-360.0,1170.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14230,06/20/2024,Sale,-90.0,1080.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14230,06/21/2024,Sale,-1080.0,0.0,6,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/15/2024,Entry,1890.0,1890.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/18/2024,Sale,-450.0,1440.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/20/2024,Sale,-360.0,1080.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/20/2024,Sale,-270.0,810.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/20/2024,Sale,-90.0,720.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/20/2024,Sale,-90.0,630.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/20/2024,Sale,-90.0,540.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14232,06/21/2024,Sale,-540.0,0.0,6,EARLY SWEET,Bag
VIDEXPORT,24E14233,06/15/2024,Entry,1870.0,1870.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14233,06/18/2024,Sale,-935.0,935.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14233,06/21/2024,Sale,-170.0,765.0,6,SUGAR DROP,Bag
VIDEXPORT,24E14233,06/21/2024,Sale,-510.0,255.0,6,SUGAR DROP,Bag
VIDEXPORT,24E14233,06/24/2024,Sale,-85.0,170.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14233,06/24/2024,Sale,-85.0,85.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14233,06/24/2024,Sale,-85.0,0.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/15/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/15/2024,Sale,-170.0,2040.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/15/2024,Sale,-170.0,1870.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/17/2024,Sale,-170.0,1700.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/18/2024,Sale,-170.0,1530.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/18/2024,Sale,-765.0,765.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/18/2024,Sale,-255.0,510.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/19/2024,Sale,-340.0,170.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14234,06/19/2024,Sale,-170.0,0.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/15/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/20/2024,Sale,-85.0,2125.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/21/2024,Sale,-340.0,1785.0,6,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/24/2024,Sale,-85.0,1700.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/25/2024,Sale,-1105.0,595.0,10,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/25/2024,Sale,-255.0,340.0,10,SUGAR DROP,Bag
VIDEXPORT,24E14235,06/26/2024,Sale,-170.0,170.0,11,SUGAR DROP,Bag
VIDEXPORT,24E14235,07/12/2024,Sale,-170.0,0.0,27,SUGAR DROP,Bag
VIDEXPORT,24E14236,06/15/2024,Entry,2040.0,2040.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14236,06/20/2024,Sale,-1870.0,170.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14236,06/21/2024,Sale,-170.0,0.0,6,SUGAR DROP,Bag
VIDEXPORT,24E14237,06/15/2024,Entry,2040.0,2040.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14237,06/18/2024,Sale,-680.0,1360.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14237,06/19/2024,Sale,-1360.0,0.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14238,06/15/2024,Entry,1870.0,1870.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14238,06/24/2024,Sale,-1190.0,680.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14238,06/24/2024,Sale,-680.0,0.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/15/2024,Entry,1785.0,1785.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/15/2024,Entry,85.0,1870.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/17/2024,Sale,-85.0,1785.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/17/2024,Sale,-850.0,935.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/18/2024,Sale,-765.0,170.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/19/2024,Sale,-85.0,85.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14240,06/24/2024,Sale,-85.0,0.0,9,SUGAR DROP,Bag
VIDEXPORT,24E14244,06/17/2024,Entry,2160.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14244,06/17/2024,Sale,-360.0,1800.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14244,06/18/2024,Sale,-360.0,1440.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14244,06/20/2024,Sale,-90.0,1350.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14244,06/20/2024,Sale,-180.0,1170.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14244,06/21/2024,Sale,-990.0,180.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14244,06/28/2024,Sale,-180.0,0.0,11,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/17/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/17/2024,Sale,-180.0,2160.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/18/2024,Sale,-270.0,1890.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/19/2024,Sale,-720.0,1170.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/19/2024,Sale,-360.0,810.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/20/2024,Sale,-630.0,180.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14245,06/20/2024,Sale,-180.0,0.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14246,06/17/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14246,06/20/2024,Sale,-1800.0,540.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14246,06/20/2024,Sale,-180.0,360.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14246,06/21/2024,Sale,-360.0,0.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14247,06/17/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14247,06/18/2024,Sale,-540.0,1800.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14247,06/19/2024,Sale,-1620.0,180.0,2,EARLY SWEET,Bag
VIDEXPORT,24E14247,06/20/2024,Sale,-90.0,90.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14247,06/21/2024,Sale,-90.0,0.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14248,06/17/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14248,06/28/2024,Sale,-450.0,1890.0,11,EARLY SWEET,Bag
VIDEXPORT,24E14248,06/29/2024,Sale,-270.0,1620.0,12,EARLY SWEET,Bag
VIDEXPORT,24E14248,07/10/2024,Sale,-1620.0,0.0,23,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/17/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/18/2024,Sale,-90.0,2250.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/21/2024,Sale,-90.0,2160.0,4,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/27/2024,Sale,-270.0,1890.0,10,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/27/2024,Sale,-180.0,1710.0,10,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/27/2024,Sale,-90.0,1620.0,10,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/27/2024,Sale,-990.0,630.0,10,EARLY SWEET,Bag
VIDEXPORT,24E14249,06/29/2024,Sale,-360.0,270.0,12,EARLY SWEET,Bag
VIDEXPORT,24E14250,06/18/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14250,06/20/2024,Sale,-85.0,2125.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14250,06/20/2024,Sale,-765.0,1360.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14250,06/20/2024,Sale,-340.0,1020.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14250,06/20/2024,Sale,-510.0,510.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14250,06/21/2024,Sale,-425.0,85.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14250,06/21/2024,Sale,-85.0,0.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14251,06/17/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14251,06/18/2024,Sale,-990.0,1350.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14251,06/18/2024,Sale,-1170.0,180.0,1,EARLY SWEET,Bag
VIDEXPORT,24E14251,06/20/2024,Sale,-180.0,0.0,3,EARLY SWEET,Bag
VIDEXPORT,24E14252,06/17/2024,Entry,1975.0,1975.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14252,06/22/2024,Sale,-900.0,1075.0,5,EARLY SWEET,Bag
VIDEXPORT,24E14252,06/24/2024,Sale,-900.0,175.0,7,EARLY SWEET,Bag
VIDEXPORT,24E14252,07/17/2024,Sale,-85.0,90.0,30,EARLY SWEET,Bag
VIDEXPORT,24E14253,06/17/2024,Entry,1920.0,1920.0,0,SUGAR DROP,Clam
VIDEXPORT,24E14253,06/18/2024,Sale,-480.0,1440.0,1,SUGAR DROP,Clam
VIDEXPORT,24E14253,06/18/2024,Sale,-880.0,560.0,1,SUGAR DROP,Clam
VIDEXPORT,24E14253,06/21/2024,Sale,-560.0,0.0,4,SUGAR DROP,Clam
VIDEXPORT,24E14255,06/17/2024,Entry,1920.0,1920.0,0,PASSION FIRE,Clam
VIDEXPORT,24E14255,06/29/2024,Sale,-1200.0,720.0,12,PASSION FIRE,Clam
VIDEXPORT,24E14255,07/12/2024,Sale,-450.0,270.0,25,PASSION FIRE,Bag
VIDEXPORT,24E14255,07/16/2024,Sale,-90.0,180.0,29,PASSION FIRE,Bag
VIDEXPORT,24E14257,06/17/2024,Entry,1760.0,1760.0,0,SUGAR DROP,Clam
VIDEXPORT,24E14257,06/17/2024,Sale,-880.0,880.0,0,SUGAR DROP,Clam
VIDEXPORT,24E14257,06/18/2024,Sale,-800.0,80.0,1,SUGAR DROP,Clam
VIDEXPORT,24E14257,06/21/2024,Sale,-80.0,0.0,4,SUGAR DROP,Clam
VIDEXPORT,24E14259,06/17/2024,Entry,2040.0,2040.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14259,06/19/2024,Sale,-850.0,1190.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14259,06/21/2024,Sale,-510.0,680.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14259,06/22/2024,Sale,-425.0,255.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14259,06/22/2024,Sale,-255.0,0.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14260,06/17/2024,Entry,2340.0,2340.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14260,06/21/2024,Sale,-270.0,2070.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14260,06/21/2024,Sale,-1980.0,90.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14260,06/21/2024,Sale,-90.0,0.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14262,06/17/2024,Entry,2210.0,2210.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14262,06/20/2024,Sale,-255.0,1955.0,3,SUGAR DROP,Bag
VIDEXPORT,24E14262,06/21/2024,Sale,-170.0,1785.0,4,SUGAR DROP,Bag
VIDEXPORT,24E14262,06/22/2024,Sale,-935.0,850.0,5,SUGAR DROP,Bag
VIDEXPORT,24E14262,06/27/2024,Sale,-850.0,0.0,10,SUGAR DROP,Bag
VIDEXPORT,24E14263,06/17/2024,Entry,1955.0,1955.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14263,06/17/2024,Sale,-1955.0,0.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14264,06/17/2024,Entry,1740.0,1740.0,0,SUGAR DROP,Bag
VIDEXPORT,24E14264,06/19/2024,Sale,-1740.0,0.0,2,SUGAR DROP,Bag
VIDEXPORT,24E14265,06/17/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14265,06/27/2024,Sale,-1980.0,0.0,10,EARLY SWEET,Bag
VIDEXPORT,24E14266,06/17/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
VIDEXPORT,24E14266,06/17/2024,Sale,-1980.0,0.0,0,EARLY SWEET,Bag
